Price_per_perch,Road,City,School,Hospital,Bus,Train,Market
8.911030576,401,1178.060198,2046.982771,1521.496736,1874.740662,3556.66175,1045.741702
10.49039405,350,548.5221975,1740.892121,997.7483438,1478.32402,4656.094667,724.0367801
7.78281742,790,900.3999068,3527.059063,2780.083188,1460.179403,7013.842676,1080.351605
9.882054967,183,1416.042261,3162.84693,311.7704401,2611.746648,3492.698655,1363.703213
9.948649595,300,530.6094229,2328.513433,2434.810696,3529.304647,2874.465099,2153.200737
8.933936397,584,311.124791,3814.98117,4256.997317,3558.736744,9642.942134,2386.156318
7.373134672,603,984.2224356,2281.425615,979.989928,1761.25797,1391.601303,2968.228606
9.940307033,270,1843.446652,3637.978087,725.6207282,3313.517743,4152.04021,1721.498186
7.625001708,540,1386.822263,2676.786543,2954.944803,2945.871393,3240.161814,2151.030385
5.097506186,400,5347.616286,8239.677222,2309.461034,6323.590116,7741.033249,5971.729889
9.475702857,307,890.2191596,2567.731674,918.2543317,2077.002531,1392.73774,3031.078447
9.869559434,450,941.5581772,1533.066477,1351.087235,1128.246688,5191.598334,744.0787983
7.40875662,449,1467.186431,1315.44576,1725.177005,1466.466909,7205.830931,1316.064465
8.005793965,306,1084.905485,3029.189486,432.8393315,2583.214515,3783.867009,678.0774489
11.16717098,137,648.4815617,1553.557173,1742.781327,678.8861946,6402.517385,309.3797723
9.906599474,450,987.1533112,3382.200205,3767.208795,2503.231941,8680.973183,1145.128106
5.490254981,497,5475.112206,8454.328056,2470.25442,6496.337599,7947.337071,6107.836997
7.125325991,495,1875.292029,1323.818561,1853.493275,1691.328374,2126.37203,2693.99838
8.981502776,220,1368.990315,1428.27132,1643.783304,1919.830008,1639.174952,3200.372744
9.530196288,178,1197.653533,2614.819781,3049.650082,2516.071509,8471.521333,1778.479677
5.702829737,670,1533.086058,2224.016329,2628.451406,2489.555828,8209.258524,1890.089396
8.100876259,550,972.445892,1527.008374,976.8215383,1476.89741,5208.30722,1170.628232
8.641471084,290,1505.014461,4656.179629,1658.547919,2532.388699,7027.713286,2046.870195
8.309011784,563,979.8489647,3026.343986,3353.085743,1771.246384,7949.737725,396.9012495
10.45306844,245,158.9532427,3652.570306,4084.359079,3252.326913,9368.395853,2043.879343
11.87351948,227,478.7344986,2417.275783,2579.330947,424.6117245,6563.687359,182.019729
7.956562904,280,1696.269944,1586.406882,1504.704932,1633.834632,3009.490247,1793.678863
9.125033732,230,335.3390286,4146.843512,4578.338053,3665.051887,9813.639222,2342.375659
4.832653067,300,5850.110146,8719.251596,2851.850468,6876.396519,8154.166819,6485.731648
6.65929129,400,1131.593113,2722.632739,3166.737049,2747.831991,8665.526085,2002.696349
11.36055156,157,380.1238395,1112.819255,777.4989273,676.0933375,5240.173097,320.2833806
5.737188222,650,5177.6401,7865.184066,2088.834146,6059.110326,7373.142874,5783.053683
7.30954988,171,2014.69684,3461.912623,915.7596786,3431.84332,4447.101419,1778.069337
8.449709497,431,1481.379407,5248.000742,5689.483985,4814.330055,10974.09166,3421.017324
11.3499541,240,251.8939414,1313.252978,1585.429628,1545.530305,6926.447016,690.3595413
9.542972428,600,478.9306892,541.7853329,446.1092188,567.7209799,6002.665895,455.3917471
11.31350328,130,695.8621158,1534.437646,1218.343735,1095.227699,4893.45547,289.9709666
10.39984018,300,278.8154464,3805.790321,3320.696565,2167.458616,8175.324506,695.2485741
8.91106317,350,862.5582406,1333.143211,1739.287327,1598.564049,7440.949872,1075.214263
7.810395329,204,1747.976399,5516.47437,5958.254936,5066.996939,11232.24092,3654.451943
8.338866352,555,647.6713763,3543.306501,3992.937845,3501.221917,9499.846807,2480.94616
9.515298497,122,1504.753877,3307.740819,307.8849721,2759.597314,3638.463661,1402.134167
13.075087,164,366.4640455,2455.259346,1387.871755,2240.2246,3963.173908,155.4723477
7.299333112,500,1130.190481,2926.599352,3379.805068,3120.507567,8979.369489,2367.908419
9.482443073,316,723.2977424,1410.179855,1485.656463,777.1723242,5974.744749,201.8818798
8.744502065,750,1206.706978,2554.405789,2838.608131,1168.80823,7350.234504,558.3983666
10.27123184,195,1347.438316,2024.804016,1631.485131,1924.723583,3585.512091,1242.131556
8.956273873,252,729.9755006,1408.233807,1783.390467,1670.093444,7376.547755,1027.722232
8.358028605,376,1513.576734,1108.928841,1804.141355,1604.853489,1704.247908,3040.068868
8.624093766,380,1388.425432,1722.054661,754.6687033,1126.203056,1936.313939,1961.536766
8.711439911,138,517.6321394,2075.240206,2518.283428,3726.457495,2624.015649,1875.358609
10.88213115,484,280.4225719,975.325121,697.8372204,536.5389107,5412.048862,499.7767971
6.827044381,642,1298.855747,2645.763531,2463.904033,1522.783171,4672.201773,1592.475747
10.73334281,349,552.7500547,1807.144509,1067.128229,1533.494229,4593.681082,707.4827335
8.518604336,270,453.4791866,2017.057639,2553.171856,3784.76354,2566.538708,1806.450269
9.086337945,136,977.5711346,1423.525342,1697.149858,999.2832516,6683.116449,636.234398
9.294275871,289,840.5627234,2460.579248,2339.754554,2486.554931,3413.430979,1508.666441
9.489327631,300,281.6748445,3839.009194,3299.6471,2194.436248,8192.273858,728.2549214
8.617284086,182,684.2463773,1592.771975,1928.793547,1846.427994,7357.67632,1087.673088
9.295503223,250,1199.102712,1484.155566,1875.591021,4515.687242,1465.239635,4687.721374
11.3518273,400,494.7650724,2055.933871,2049.158282,539.350556,5654.413206,631.9184303
7.418510779,998,431.0765613,3532.683202,3975.70085,3344.763784,9395.3308,2258.765984
9.599281245,493,527.2114903,656.0639215,253.2804727,578.7280022,5790.807786,487.6662776
6.136239954,756,1593.064237,2253.47343,2472.217654,2789.503166,2688.687764,2366.890927
8.427643413,350,992.5076851,808.6172223,1264.020533,1034.945925,7040.086945,1038.14283
6.834889634,350,2050.954061,3463.12637,977.7553467,3437.869653,4507.059304,1826.040197
8.563266138,283,1530.180739,2137.571614,2553.82098,2402.919777,8200.36767,1855.180958
9.078316195,119,1037.386253,987.1422792,1212.483275,926.8892932,6351.94908,639.8597772
9.279572589,545,423.5143083,3947.374291,2709.006722,2021.565023,7616.273847,1012.378392
9.624365117,171,1085.066362,3777.012375,4233.425377,3953.069969,9866.209997,2994.337089
11.13085816,205,585.3432681,1300.647446,995.0801493,861.5002824,5108.47564,276.1237626
8.366485829,710,614.9813478,3213.825308,3639.777946,2819.776399,8913.701949,1725.039056
8.689910675,155,679.6823852,3528.597901,3780.252742,2126.94127,8258.69155,556.4066892
7.223367837,400,1612.891877,1552.208665,1906.858651,3542.37603,2322.81557,3404.100021
11.66782952,127,237.7890379,1315.581429,1582.787312,1546.088416,6910.636346,683.7760898
7.472102614,380,1145.48704,2872.437404,3324.91651,3056.380706,8916.123737,2317.157496
6.265574058,514,1067.506055,2752.29047,3190.244399,2659.183023,8625.387562,1859.005992
9.39687527,150,492.6528341,4256.189427,2898.149394,2479.302278,8171.119781,1157.914856
9.241710155,350,787.6475384,1360.052275,1422.096158,842.3201512,5932.362069,273.1177004
9.790431142,472,672.2773815,1445.972761,1804.358228,1704.592262,7338.627926,1010.663827
7.424719458,500,991.0701015,3703.28802,4023.603089,2456.733108,8611.063908,904.8770385
7.515866195,850,666.7463219,1697.942289,1049.884778,1604.156231,4914.586611,862.8569885
8.48217534,200,804.984906,2915.839978,3000.630307,758.0533972,6264.479734,672.6399302
10.49872106,270,480.2362039,3302.608759,3502.788829,1665.95004,7747.794177,213.6766583
9.165702454,135,361.0718273,4112.428543,3009.87827,2364.738669,8151.432512,1009.513
7.147233375,350,1702.467694,3393.707958,3176.350119,2184.074414,4181.592285,2255.643808
9.442787459,376,524.4540038,2100.568489,2302.745415,501.1927084,6655.24962,377.6504452
6.890561087,270,1264.385569,5075.886697,5506.602112,4480.264902,10657.23093,3037.401222
8.126749192,384,875.8321373,2163.795754,1502.090903,1794.678659,4211.077167,964.6110972
8.38531849,300,1406.577089,2580.313066,3033.948643,2795.835713,8661.155663,2295.61553
8.729310264,352,1131.909546,1916.760591,2231.863233,1124.075641,7140.452615,1027.619167
7.225466135,350,1411.120103,3216.204084,3144.128391,1406.146154,5262.731496,1503.667303
8.464763507,500,1020.422112,3181.262309,3635.511631,3354.920992,9239.868852,2520.286814
8.671558215,280,1149.630474,1123.160646,1400.82619,1126.88809,6560.882127,686.0547313
9.235888522,280,963.7009382,928.1616946,1126.129483,836.0192997,6264.195465,656.122207
9.565283699,588,547.3195445,634.1254927,412.8072316,623.767198,5892.953108,516.9537038
10.68408342,250,373.5316322,2462.530633,2529.544413,344.4892604,6050.495397,411.3572916
6.633794322,190,1616.456292,5391.4219,5832.228658,4933.471017,11098.58668,3523.712469
7.969268121,950,727.0734125,2554.285587,1948.407345,2152.070411,3766.76424,1207.232778
9.412981169,308,1441.221994,2131.669737,2482.861651,1426.578346,7481.666284,1095.210501
10.5504422,190,1357.021158,2459.354637,2897.204732,2461.885281,8362.644918,1834.755019
6.326643539,520,1444.91322,4590.427098,3963.053306,3272.005404,9355.450556,1701.540835
8.347064371,550,526.5147409,2445.422998,1877.57212,2031.52955,3869.590706,1063.694645
11.00641543,211,629.5162499,1812.060991,1237.284319,1410.140638,4504.67489,506.9451813
8.532140007,379,1211.961387,5011.233687,5436.092004,4340.141529,10520.78133,2875.246742
10.30333726,122,474.9481952,1163.000104,892.3454955,726.4197269,5268.848797,410.9459775
9.445986246,170,910.0483093,1719.713823,1070.294732,1354.593562,4637.793828,621.0535889
6.68701441,403,2581.124455,5358.219942,882.8108035,3201.223594,6387.975041,3074.959287
11.39506014,155,220.7392051,2321.318423,1419.521362,2118.164584,4105.968522,51.55774077
9.740729921,231,473.6613566,975.2080522,838.2162352,582.383069,5585.376725,743.8505552
9.282516036,230,582.6923523,417.3813279,851.7334991,607.6125868,6603.954731,629.2048705
11.25182244,173,666.7405527,650.2595584,713.5883902,772.9288956,6178.732062,233.8092669
10.38703731,300,540.9600741,1812.16852,2012.947817,549.2110705,6537.497484,482.9456983
10.69694964,200,520.1841649,805.2902507,781.6084283,486.5203575,5827.180433,745.2673433
6.91378644,220,1970.659878,1910.695051,2363.160832,2124.101135,8020.315366,2116.313529
10.02810988,600,939.1976251,4060.847071,2312.307533,1987.474164,7149.725059,1404.536315
11.44513831,514,431.5533485,2112.054513,2118.457439,471.4213372,5712.471837,647.4471554
8.715166368,110,450.0622363,1979.87979,2423.476378,3680.190373,2526.565082,1817.717077
9.645894549,110,226.4742447,3983.948387,2929.191466,2175.202825,7933.89592,918.0146345
10.64865933,230,630.5829453,583.5109264,721.7203862,740.6820015,6285.674357,203.3419556
7.908250075,261,1792.952104,2052.147282,2499.412411,2254.203695,8090.786591,2064.357139
9.324683819,577,355.1602681,3499.598346,3937.644325,3227.44219,9302.691533,2110.165245
8.198993339,140,1638.750763,2304.979509,2700.362644,1870.107221,7892.666042,1283.113163
9.620173268,216,1070.819806,914.0522464,1333.483231,1078.056454,6940.09908,1116.971112
10.95801441,241,478.7027232,1833.317277,2020.795897,488.378215,6485.251698,451.2926976
8.199295515,667,1449.421632,2444.121473,2775.960725,1427.428201,7578.244729,759.058782
7.535513066,158,1962.120419,2059.797569,2459.351305,4010.278064,2555.329059,3750.317347
7.794518082,750,943.9049517,1024.024369,740.5675439,1050.672911,5770.26988,601.249485
9.849716514,140,1451.329984,4679.284584,3881.526888,3319.555296,9351.149251,1753.687881
6.212423132,590,2549.353498,6291.874522,2971.620706,4513.381919,9526.847715,3180.884234
6.335728336,300,1400.502319,4711.201092,4504.979089,3615.499136,9761.156684,2056.09933
9.416523872,380,569.6543109,1245.010999,1605.1263,1503.403668,7191.010455,837.6827286
7.018217338,166,1498.107993,1547.41775,1760.294849,2003.067956,1800.018034,3100.862875
7.576415845,450,1457.469038,1559.146864,1685.832771,2331.862825,1825.438841,3116.107347
8.724418828,210,1806.894028,1631.661791,2077.045235,1831.037754,7695.184474,1815.324883
10.50943639,134,1159.565119,2272.078168,2126.154497,1199.480886,4985.625878,1193.454163
9.398686567,444,463.4753972,1097.068616,874.231236,670.4792659,5384.165885,541.3573296
9.774107472,251,1016.626905,844.5499354,1286.346636,1040.9501,6985.400695,1063.125052
9.982970223,169,1501.723886,4689.190423,3943.352346,3354.469703,9405.647277,1785.965641
6.188567169,800,1669.662878,2539.892906,2997.294416,2773.351973,8727.691456,2598.147586
7.007604795,288,1694.56908,1513.053846,1958.019652,1924.031194,1987.249806,2904.881147
11.39046971,400,533.6366032,2311.231211,1729.469982,1903.133732,4004.105703,950.2137548
10.88010574,346,476.9570397,1546.867034,1831.196392,1784.798143,7116.066635,936.1006443
9.216045578,210,207.2657102,3909.748687,2907.216431,2073.013783,7825.884273,875.3662606
10.00632622,487,683.9822833,1602.117006,1081.97102,1188.907138,4713.336373,270.8666466
7.838265405,300,1112.816957,3051.937158,404.661949,2588.461277,3777.837724,705.7878814
8.385504461,350,1579.630769,3096.110517,112.1223147,2564.818782,3557.50306,1134.578143
9.702625015,160,1176.030214,4790.06298,3245.156621,3176.388283,8910.953343,1702.474582
7.560983326,700,1550.262687,2351.588449,2703.464125,1528.406474,7640.812997,930.5317149
9.287127228,272,476.7441298,2576.522942,2205.495757,2137.262413,3967.171917,1206.11614
8.132276024,140,1597.633813,1945.542098,2388.553069,2204.706507,8184.879137,1822.232432
8.564378633,240,1599.879516,2249.182922,2664.261318,2041.97299,7990.138464,1514.472553
9.448066876,140,1568.877868,2228.027021,950.0245838,1696.485132,2833.629572,1116.799971
7.684404645,826,1324.875715,3066.133977,3433.109565,2104.478879,8281.192344,828.3440737
9.019871138,429,795.5194125,1113.300245,1524.362396,1378.820958,7271.35199,915.1331184
9.14688227,447,719.6870994,1050.828606,1452.120977,1315.682209,7182.749035,825.4515255
9.537524469,366,387.0927179,4198.205189,4628.923028,3697.979079,9850.973302,2361.322187
10.04898478,242,622.2976934,3658.325552,3693.862045,2215.696371,8325.291651,645.4951524
5.867086881,560,5112.722642,8460.556128,2290.657287,6307.26981,8332.18961,5770.332068
9.201463621,417,1071.285555,1187.041035,1448.737857,1104.277674,6534.866284,615.7412852
12.12698438,292,539.0414431,1637.312983,889.2292001,1406.265652,4758.141166,747.3979906
7.684238539,710,1218.565294,2565.05653,2853.962839,1204.931247,7386.190019,546.2353228
11.17351348,270,822.5147207,1472.875534,1239.531783,1047.932231,5106.208998,549.0031531
8.195566706,261,1602.917369,2211.87777,2640.36921,2181.591034,8063.256053,1701.120796
4.979444533,950,1352.939875,4958.511545,4967.837002,4023.916584,10192.23779,2488.195702
9.684394473,143,491.2015057,4247.322791,2941.76596,2487.826957,8207.415582,1143.989105
4.691867984,767,3462.636976,5364.353082,1590.883453,3506.822726,5339.024977,3466.169047
11.5188589,130,767.0883651,1109.031575,1083.289766,794.6624891,5736.816375,654.706261
5.986656598,440,1601.831151,2206.797486,2624.764744,2472.012021,8273.022081,1928.593795
8.376893649,350,731.5040352,2071.555897,1440.862528,1687.081902,4268.186802,816.7454616
8.848974098,120,848.1692952,2958.586989,3048.261731,799.74207,6308.753051,701.1913113
9.580722098,140,660.3629105,4351.039631,3093.678468,2665.921236,8445.694014,1240.65583
8.569613489,750,715.4511748,2574.735949,1974.551437,2170.176765,3743.855707,1219.67264
9.509498743,450,747.3852182,562.0146518,1018.461237,795.3065048,6823.89693,792.661601
8.65434807,591,614.0006343,3299.823424,3716.580269,2768.854927,8898.482907,1587.912582
8.140716386,220,741.615128,1588.883449,1939.849594,1846.200625,7417.813103,1121.928935
8.06079462,240,1528.37718,1659.236661,1780.068722,2104.342176,1853.438969,3067.515523
8.742149484,252,1200.768819,1114.049536,1409.74143,1142.270981,6616.817368,746.295229
8.886850448,400,733.1417661,1106.356221,1507.397224,1371.257147,7228.414255,867.1742743
9.287372626,161,475.8319781,1008.918808,853.854553,607.6035681,5539.685577,703.1996995
5.510817477,550,1544.085781,1613.35747,2009.996256,4010.226306,2291.702075,3796.412028
9.124127641,328,1618.220376,3351.820572,252.3373639,2811.887145,3730.245426,1341.994889
8.033724021,350,1290.256806,3397.391691,2814.110654,1246.437715,6192.661965,1164.86427
7.711975157,334,1307.115393,3034.335895,2950.812913,1309.738322,5187.26028,1435.633992
7.898579681,120,1264.346654,1098.907475,1530.842517,1278.806425,7147.317191,1310.794712
7.914109,350,1083.135467,2990.274501,439.4713131,2663.331219,3859.505118,709.4951703
9.565368465,379,198.2339443,4006.310569,4439.131283,3564.477512,9701.666818,2277.713734
8.603048332,148,1173.391487,4862.71764,3050.326343,3179.602015,8796.636739,1756.702905
13.27969134,296,339.0423235,1025.377915,566.8224436,628.6943012,5289.48504,444.3624322
8.245726301,434,869.484786,2166.051897,1505.625686,1796.096653,4206.971187,963.1324965
7.877249766,180,1651.08729,4819.168349,4023.635879,3505.860913,9550.431925,1936.515323
8.983685946,461,498.6701395,3996.080964,3376.831609,2411.023362,8412.628738,902.68557
5.718564387,616,2918.576455,6542.183062,3715.435642,4924.432981,10216.98376,3472.675646
7.661513661,750,666.8906846,3607.134477,4057.584727,3575.667448,9573.192897,2547.346642
12.07041829,239,600.4239431,1179.200944,534.109615,845.1564677,5181.157197,577.3420379
7.664591888,374,1683.170473,1509.284462,1952.888005,1705.84248,7572.405082,1718.798234
10.66226108,270,623.6890756,589.221239,699.8634252,732.629777,6244.370114,223.7014725
9.023703527,300,590.0220172,456.0791605,846.2173326,588.6543978,6518.224195,635.218899
7.177384917,1135,832.7175134,3460.698772,3854.735979,2650.228436,8824.725014,1301.962021
8.557438372,198,1302.293707,1908.610239,2250.618485,1295.857679,7278.092139,1183.770902
8.431381219,400,620.6584761,2500.922659,1582.417957,2217.378706,3799.251166,457.6613714
9.968388801,130,547.9840724,1764.368712,1239.073834,1348.558016,4552.041522,396.4463717
4.68352475,417,5955.460726,8894.542164,2984.591677,7015.173594,8325.331517,6596.97429
8.742463951,601,794.9776465,2514.673764,2003.435075,2217.774698,3707.761199,1277.432336
11.85557546,186,201.4290638,1255.301132,1523.093735,1485.53611,6877.37948,627.645211
9.18707093,751,346.4760047,3646.669034,4088.77721,3420.522671,9488.607473,2293.044423
8.999332876,250,795.7877039,2489.558813,2269.890938,2422.058224,3477.737767,1446.435974
8.504248321,550,981.3409933,2245.049084,1243.129413,2191.389813,4743.521419,1054.358885
9.548099653,109,885.4042407,1505.502423,1763.400963,905.0068785,6657.559395,582.1246954
10.51655301,144,273.239521,3849.372181,4269.840065,3260.739789,9419.421243,1933.296456
8.753113457,233,1401.37405,2045.288139,2453.76311,2310.866331,8073.919326,1735.333822
9.485940079,750,1217.76013,3368.780661,3732.673827,2312.536056,8493.644533,880.390824
7.51221985,500,893.9519505,2098.065619,1432.272392,1732.869078,4281.97704,923.0412684
9.604194477,175,403.8019268,4169.962288,2915.206768,2388.227594,8107.238263,1076.79989
6.714787774,376,1438.839669,1557.958942,1672.833681,2288.331074,1798.730776,3135.333476
8.724709125,450,1056.600658,3296.718416,3645.663261,2139.458035,8317.633092,682.9395817
5.082510476,934,1339.165211,4911.071237,4901.458995,3956.418079,10122.7941,2417.730117
7.08010505,350,1251.05233,1435.500247,1529.160478,1950.587849,1515.024353,3309.513479
9.353172194,109,395.7790997,4155.51146,2962.165216,2392.500215,8142.672997,1055.914638
6.596151356,740,2300.357915,6056.647358,2765.412604,4248.296751,9257.594544,2946.138185
4.488538248,900,6398.467078,9062.912629,3395.317183,7412.943626,8413.025029,7034.72889
8.990812643,200,1147.624702,992.863528,1408.800997,1152.161157,6986.119073,1193.646211
9.146156132,308,1733.373354,3629.041435,563.4708178,3138.278163,3993.174245,1598.050494
9.341315097,139,910.6355013,2682.372667,1212.471169,2153.849102,1675.911224,3085.260839
7.641166356,153,1450.875062,2378.154354,2820.35873,2483.529409,8333.103777,1927.242291
9.983051432,260,552.9440809,1827.477911,2090.122136,3463.122096,2356.608158,1809.488261
10.2556893,111,737.208577,2382.004136,1593.383904,2098.524406,3687.072951,562.5678596
10.66138559,240,264.6732106,2445.591084,1978.543812,2011.72416,3933.579141,1030.049854
11.86819445,138,245.8477443,1976.121007,1513.744806,1544.747035,4373.09218,559.7159726
7.9009806,510,1032.073554,2799.464663,615.3502205,2708.5976,4127.411885,789.0413179
11.26888457,100,296.2311565,2285.469307,2427.01989,243.3835882,6407.580116,19.21255492
7.572125237,150,2004.034787,2062.801553,2453.737289,3870.149746,2685.654598,3558.126453
8.28198508,236,1312.261466,1589.79295,1983.972917,4582.245079,1548.202394,4663.699774
8.687953728,200,893.2869482,733.0553728,1158.582544,906.1818211,6823.286032,939.6356317
10.12541346,224,402.7333514,3481.850816,3903.915205,2978.898482,9110.736959,1761.558566
8.104107781,450,654.3365399,3348.964203,3759.406039,2733.527482,8880.7493,1501.012879
5.000318787,800,1892.145068,2858.542169,3311.890913,3107.597662,9123.816371,2789.617575
8.913176232,384,681.7489387,2442.956277,1616.672737,2166.402095,3758.245703,520.5115267
8.396743011,145,1258.522754,2752.383107,2548.430297,1690.446748,4507.867288,1675.007804
9.893010036,232,369.8630579,4094.874899,3077.939959,2376.230353,8205.223144,986.0828376
10.2191405,328,527.2859693,371.8826016,793.7422476,545.4745721,6535.396065,573.6626608
7.692515418,747,569.8105249,1700.393211,1022.198695,1589.308003,4851.912001,777.5431366
9.305450546,100,425.7603947,4164.208196,3027.681677,2431.765462,8218.230235,1056.577869
9.287872275,190,1368.62293,1503.862651,1637.095787,1989.505393,1658.412917,3212.175253
10.2118053,100,400.4702451,1385.235987,1686.640448,1627.913226,7076.108146,814.9567735
9.584089759,120,513.4943355,4265.893221,2950.30542,2512.300468,8232.94442,1160.666893
9.616086293,400,382.9666969,3931.599726,3317.622549,2309.427411,8297.167417,825.4813355
7.606173498,886,1766.175542,1607.335844,2027.939626,1770.941372,7499.378036,1536.083318
9.150458193,548,949.7964283,3546.790687,3890.302593,2303.20431,8464.981714,765.4702181
10.2953653,188,603.6890245,1947.84163,1920.543462,654.0289251,5575.130816,610.0882867
10.91925491,447,792.6897737,3724.619291,3827.067102,2364.392286,8492.532271,793.6560624
10.39877873,177,185.9757548,3820.091759,4244.249278,3283.905763,9433.491263,1984.047049
9.655772101,209,366.961232,987.1862335,770.5724348,560.2311336,5469.292063,589.1024661
6.635894271,277,1463.445639,2238.388159,2627.100209,2502.943102,8132.592129,1849.308885
8.055825378,810,970.5369068,4294.964985,3632.52664,2843.630192,8881.571221,1288.430224
10.31580704,197,1374.113641,2198.099527,1046.61561,1639.189793,2658.235127,1339.745967
8.175914583,400,524.0535899,1676.374057,2087.360612,3527.934028,2202.131636,1690.897172
9.70285715,380,830.3813587,2162.433947,2416.694479,805.5514429,6956.060062,651.8339661
8.217598355,418,1328.487684,3431.086333,2791.733375,1286.485832,6126.379625,1215.21112
8.259076374,394,1383.93307,2630.139116,2901.528375,3004.598749,3178.295426,2154.771315
9.580554569,240,989.7048885,1246.256456,1257.622883,2198.272474,1300.621745,3589.05072
10.14303422,442,624.0483367,703.7332371,457.3650623,701.8993388,5864.660113,569.6904578
8.365745826,586,1288.407538,1819.547197,853.045712,1223.49889,1962.458974,1974.361735
7.897828389,850,1037.438766,1706.589979,2008.290958,1041.055856,6950.940789,858.5749962
12.05265751,266,1162.17979,2968.341268,447.1438681,2842.470362,4006.022166,853.3786387
10.90207323,270,319.2037331,1392.596738,1667.349588,1626.34581,6983.409277,770.6239409
8.617211627,500,1152.922093,1717.636164,2040.239736,1155.247105,7057.412704,969.2097643
12.01776688,118,247.9087884,2330.634388,2401.519568,228.3199536,6047.701782,360.9971752
9.275347818,233,1117.294776,2971.424145,3364.191924,2264.564341,8409.299538,1137.937363
5.799118771,760,644.981358,787.2727959,1172.757761,1049.055551,6918.10247,590.7690731
7.866891141,500,1761.673693,5522.008059,2262.588766,3617.497507,8558.266088,2445.309455
8.87108535,470,430.6129583,1038.955155,833.3896635,616.8399672,5448.195787,593.2079483
7.91128699,478,587.170886,780.9077835,809.6009924,508.9018612,5914.525034,747.5053691
11.17122889,220,291.7793734,2380.397124,1419.331451,2168.52596,4039.125261,100.5095897
9.487311818,150,826.9356202,1397.09682,709.1978625,1074.461737,5001.737864,650.9136643
8.796326005,500,779.5611843,3407.399135,3733.376483,2066.690492,8219.609253,515.3982223
10.76394057,190,395.7466608,1579.735859,1772.189152,1783.204445,6779.253057,850.7303722
5.319026058,500,1827.034696,1142.623072,1741.373836,1537.990572,2041.19501,2723.83033
7.676207216,110,1948.420397,1999.369317,2388.667088,3898.313093,2657.376654,3547.202351
8.962091814,164,1318.786579,2033.957897,2372.987761,1306.844037,7344.847251,1136.413916
8.538862842,211,1338.494101,1438.07602,1564.216233,2372.943734,1713.61937,3235.731992
9.498010186,566,865.8718609,681.5760234,1137.282118,910.2315827,6926.519392,911.40623
6.484898219,450,1095.509629,2997.002818,2720.521486,2223.233963,3962.234061,1731.895635
8.084682312,727,867.9474984,3576.010007,2745.032149,1514.48145,7047.348607,1084.142321
9.766443864,110,226.6892747,3980.523897,2922.344768,2167.702655,7922.327704,917.8223041
5.763085535,600,2853.803839,6478.372445,3681.08989,4859.725813,10164.41164,3407.97958
7.37439201,237,1471.079628,3255.916571,3176.189153,1467.056129,5209.188038,1567.222881
6.651270641,450,1288.741207,2588.301005,2411.534961,1469.123219,4720.824939,1530.321986
8.398713936,147,1266.924095,2034.371066,2067.725988,2166.841008,3063.239596,1891.773141
5.207452982,392,5903.144853,8797.230554,2915.800075,6943.044155,8228.780784,6541.247631
12.063226,196,296.9154467,1985.255835,1237.066673,1748.184279,4411.044027,440.9714231
9.245865368,118,1663.544167,2203.682453,2613.527408,1962.135227,7914.076579,1470.364918
7.974626559,360,739.9262261,575.4800935,1007.773751,759.7871515,6723.295222,786.4130939
9.039976604,121,1153.449416,1990.522522,2359.592091,2252.185831,7820.273975,1552.010602
7.015845856,432,2954.909365,6757.939488,6337.928322,5954.998275,12119.82993,4412.874457
8.147211291,526,1687.70957,1508.904027,1958.934211,1717.629278,7626.487889,1733.998157
8.339064078,160,1158.794838,1995.561139,2312.058383,1147.124657,7196.17639,1034.727567
9.085600834,450,1133.321783,1301.400278,1604.151359,1157.283051,6736.201748,751.0522479
8.114328108,300,1313.093657,1495.803809,1903.264733,4271.632794,1855.987443,4264.875043
12.36991124,189,443.105586,1701.375782,953.9597835,1488.452423,4700.242988,659.3714952
7.89923697,437,1117.485191,1381.786333,1687.884235,1137.560886,6791.864761,772.3345507
10.86566918,252,234.0446409,2547.314464,2245.188605,3236.069269,2734.241264,2429.881677
8.153370805,754,1026.067219,1777.701578,2077.401896,1025.741264,6981.38748,886.3155856
7.139590771,550,941.2026991,2414.117374,2006.345452,2262.725974,3703.81143,1352.756215
9.039837737,254,610.3554681,4333.206335,3021.81772,2616.674043,8362.388981,1222.165695
10.44916563,270,1527.358229,3114.473925,188.0292496,2574.426695,3522.351,1226.590528
10.67551175,350,357.1466018,366.7935065,439.9810365,463.4701502,6181.684131,350.8207177
8.076809565,178,1242.126259,2030.720347,2411.721992,2294.253756,7914.658061,1625.672264
9.260789053,480,737.0902457,1592.113571,1819.605205,756.7144914,6569.366136,475.5360913
9.692737914,190,302.6197842,3589.004,4012.281316,3081.301112,9218.19619,1837.573502
7.739528361,258,1486.582731,2542.555098,2997.732509,2762.813844,8653.99315,2368.920351
8.539896418,115,1426.25907,5104.072108,5551.357171,4803.908479,10934.6323,3472.510555
13.07488116,160,203.8137782,2074.239734,1353.574435,1928.805074,4423.644343,357.8063644
8.949321322,101,1387.111698,1244.61585,1639.139448,1378.724262,7079.014549,1194.224093
6.884679172,650,885.8039498,2604.842165,2551.232863,898.1115469,5391.165423,1061.93136
5.223431032,140,2112.378642,2108.098673,2438.110143,3508.252446,2807.267852,2879.51093
11.81773646,450,587.6225948,940.9282698,1317.634949,1201.697323,7012.578733,653.5710784
9.244401857,700,609.1574502,696.8395339,424.5391531,683.4968838,5848.349575,577.9452096
